County,County Code,Year,Year Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,CTYNAME,STNAME
"Oneida County, NY",36065.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,Oneida County,NY
"Onondaga County, NY",36067.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,70.0,Onondaga County,NY
"Ontario County, NY",36069.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,Ontario County,NY
"Orange County, NY",36071.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,65.0,Orange County,NY
"Oswego County, NY",36075.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,Oswego County,NY
"Putnam County, NY",36079.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,Putnam County,NY
"Queens County, NY",36081.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,131.0,Queens County,NY
"Queens County, NY",36081.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,Queens County,NY
"Richmond County, NY",36085.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,74.0,Richmond County,NY
"Rockland County, NY",36087.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,Rockland County,NY
"Saratoga County, NY",36091.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,16.0,Saratoga County,NY
"Steuben County, NY",36101.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,Steuben County,NY
"Suffolk County, NY",36103.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,236.0,Suffolk County,NY
"Suffolk County, NY",36103.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,23.0,Suffolk County,NY
"Sullivan County, NY",36105.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,Sullivan County,NY
"Tioga County, NY",36107.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,Tioga County,NY
"Tompkins County, NY",36109.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,Tompkins County,NY
"Ulster County, NY",36111.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,Ulster County,NY
"Ulster County, NY",36111.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0,Ulster County,NY
"Westchester County, NY",36119.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,80.0,Westchester County,NY
"Westchester County, NY",36119.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,Westchester County,NY
"Canadian County, OK",40017.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,Canadian County,OK
"Carter County, OK",40019.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,Carter County,OK
"Cherokee County, OK",40021.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,Cherokee County,OK
"Cleveland County, OK",40027.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,Cleveland County,OK
"Comanche County, OK",40031.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0,Comanche County,OK
"Creek County, OK",40037.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,Creek County,OK
"Delaware County, OK",40041.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,Delaware County,OK
"Grady County, OK",40051.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,Grady County,OK
"Le Flore County, OK",40079.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,Le Flore County,OK
"Mayes County, OK",40097.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,Mayes County,OK
"Muskogee County, OK",40101.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,Muskogee County,OK
"Oklahoma County, OK",40109.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,125.0,Oklahoma County,OK
"Oklahoma County, OK",40109.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,Oklahoma County,OK
"Oklahoma County, OK",40109.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,22.0,Oklahoma County,OK
"Pittsburg County, OK",40121.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,Pittsburg County,OK
"Rogers County, OK",40131.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,Rogers County,OK
"Sequoyah County, OK",40135.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,Sequoyah County,OK
"Tulsa County, OK",40143.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,105.0,Tulsa County,OK
"Tulsa County, OK",40143.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,Tulsa County,OK
"Wagoner County, OK",40145.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,Wagoner County,OK
"Clackamas County, OR",41005.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0,Clackamas County,OR
"Clackamas County, OR",41005.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,Clackamas County,OR
"Deschutes County, OR",41017.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,Deschutes County,OR
"Jackson County, OR",41029.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,Jackson County,OR
"Josephine County, OR",41033.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,Josephine County,OR
"Lane County, OR",41039.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,48.0,Lane County,OR
"Lane County, OR",41039.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,Lane County,OR
"Lincoln County, OR",41041.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,Lincoln County,OR
"Linn County, OR",41043.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,Linn County,OR
"Marion County, OR",41047.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,Marion County,OR
"Multnomah County, OR",41051.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,96.0,Multnomah County,OR
"Multnomah County, OR",41051.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,Multnomah County,OR
"Multnomah County, OR",41051.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0,Multnomah County,OR
"Washington County, OR",41067.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,Washington County,OR
"Washington County, OR",41067.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,Washington County,OR
"Aiken County, SC",45003.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,Aiken County,SC
"Anderson County, SC",45007.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0,Anderson County,SC
"Beaufort County, SC",45013.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,Beaufort County,SC
"Berkeley County, SC",45015.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,Berkeley County,SC
"Charleston County, SC",45019.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47.0,Charleston County,SC
"Dorchester County, SC",45035.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,Dorchester County,SC
"Florence County, SC",45041.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,Florence County,SC
"Georgetown County, SC",45043.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,Georgetown County,SC
"Greenville County, SC",45045.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,71.0,Greenville County,SC
"Greenville County, SC",45045.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,Greenville County,SC
"Greenwood County, SC",45047.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,Greenwood County,SC
"Horry County, SC",45051.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,55.0,Horry County,SC
"Lexington County, SC",45063.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47.0,Lexington County,SC
"Oconee County, SC",45073.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,Oconee County,SC
"Pickens County, SC",45077.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0,Pickens County,SC
"Richland County, SC",45079.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0,Richland County,SC
"Richland County, SC",45079.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,Richland County,SC
"Spartanburg County, SC",45083.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0,Spartanburg County,SC
"York County, SC",45091.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,York County,SC
"Bell County, TX",48027.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,Bell County,TX
"Bexar County, TX",48029.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,161.0,Bexar County,TX
"Bexar County, TX",48029.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,Bexar County,TX
"Brazoria County, TX",48039.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,Brazoria County,TX
"Brazos County, TX",48041.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,Brazos County,TX
"Collin County, TX",48085.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0,Collin County,TX
"Collin County, TX",48085.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,Collin County,TX
"Collin County, TX",48085.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0,Collin County,TX
"Dallas County, TX",48113.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,290.0,Dallas County,TX
"Dallas County, TX",48113.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,31.0,Dallas County,TX
"Dallas County, TX",48113.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,16.0,Dallas County,TX
"Denton County, TX",48121.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,Denton County,TX
"Denton County, TX",48121.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,Denton County,TX
"Ector County, TX",48135.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,Ector County,TX
"El Paso County, TX",48141.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,62.0,El Paso County,TX
"El Paso County, TX",48141.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,El Paso County,TX
"Fort Bend County, TX",48157.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,Fort Bend County,TX
"Galveston County, TX",48167.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0,Galveston County,TX
"Grayson County, TX",48181.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,Grayson County,TX
"Hardin County, TX",48199.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,Hardin County,TX
"Harris County, TX",48201.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,345.0,Harris County,TX
"Harris County, TX",48201.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,52.0,Harris County,TX
"Henderson County, TX",48213.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,Henderson County,TX
"Hidalgo County, TX",48215.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,Hidalgo County,TX
"Jefferson County, TX",48245.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,Jefferson County,TX
"Johnson County, TX",48251.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,Johnson County,TX
"Kaufman County, TX",48257.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,Kaufman County,TX
"Lubbock County, TX",48303.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,Lubbock County,TX
"McLennan County, TX",48309.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,McLennan County,TX
"Midland County, TX",48329.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,Midland County,TX
"Montgomery County, TX",48339.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,Montgomery County,TX
"Nueces County, TX",48355.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,56.0,Nueces County,TX
"Orange County, TX",48361.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,Orange County,TX
"Parker County, TX",48367.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,Parker County,TX
"Potter County, TX",48375.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,Potter County,TX
"San Patricio County, TX",48409.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,San Patricio County,TX
"Smith County, TX",48423.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,Smith County,TX
"Tarrant County, TX",48439.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,170.0,Tarrant County,TX
"Tarrant County, TX",48439.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,Tarrant County,TX
"Tarrant County, TX",48439.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0,Tarrant County,TX
"Taylor County, TX",48441.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,Taylor County,TX
"Travis County, TX",48453.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,110.0,Travis County,TX
"Travis County, TX",48453.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0,Travis County,TX
"Webb County, TX",48479.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,Webb County,TX
"Wichita County, TX",48485.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,Wichita County,TX
"Williamson County, TX",48491.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,Williamson County,TX
"Benton County, WA",53005.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,Benton County,WA
"Clark County, WA",53011.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0,Clark County,WA
"Clark County, WA",53011.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,Clark County,WA
"Cowlitz County, WA",53015.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,Cowlitz County,WA
"Grays Harbor County, WA",53027.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,Grays Harbor County,WA
"Island County, WA",53029.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,Island County,WA
"King County, WA",53033.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,251.0,King County,WA
"King County, WA",53033.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,42.0,King County,WA
"Kitsap County, WA",53035.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,Kitsap County,WA
"Lewis County, WA",53041.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,Lewis County,WA
"Pierce County, WA",53053.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,94.0,Pierce County,WA
"Pierce County, WA",53053.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,30.0,Pierce County,WA
"Skagit County, WA",53057.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,Skagit County,WA
"Snohomish County, WA",53061.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,102.0,Snohomish County,WA
"Snohomish County, WA",53061.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0,Snohomish County,WA
"Spokane County, WA",53063.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0,Spokane County,WA
"Thurston County, WA",53067.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,Thurston County,WA
"Walla Walla County, WA",53071.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,Walla Walla County,WA
"Whatcom County, WA",53073.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,Whatcom County,WA
"Yakima County, WA",53077.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,Yakima County,WA
"Brown County, WI",55009.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,Brown County,WI
"Dane County, WI",55025.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,66.0,Dane County,WI
"Dane County, WI",55025.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,Dane County,WI
"Jefferson County, WI",55055.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,Jefferson County,WI
"Kenosha County, WI",55059.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0,Kenosha County,WI
"Manitowoc County, WI",55071.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,Manitowoc County,WI
"Milwaukee County, WI",55079.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,230.0,Milwaukee County,WI
"Milwaukee County, WI",55079.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0,Milwaukee County,WI
"Outagamie County, WI",55087.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,Outagamie County,WI
"Ozaukee County, WI",55089.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,Ozaukee County,WI
"Racine County, WI",55101.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,Racine County,WI
"Racine County, WI",55101.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,Racine County,WI
"Rock County, WI",55105.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,Rock County,WI
"Walworth County, WI",55127.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,Walworth County,WI
"Washington County, WI",55131.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,Washington County,WI
"Waukesha County, WI",55133.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0,Waukesha County,WI
"Winnebago County, WI",55139.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,Winnebago County,WI
"Cochise County, AZ",4003.0,2003.0,2003.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,Cochise County,AZ
"Coconino County, AZ",4005.0,2003.0,2003.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,Coconino County,AZ
"Maricopa County, AZ",4013.0,2003.0,2003.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,273.0,Maricopa County,AZ
"Maricopa County, AZ",4013.0,2003.0,2003.0,Drug poisonings (overdose) Suicide (X60-X64),D2,63.0,Maricopa County,AZ
"Maricopa County, AZ",4013.0,2003.0,2003.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,32.0,Maricopa County,AZ
"Mohave County, AZ",4015.0,2003.0,2003.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,Mohave County,AZ
"Pima County, AZ",4019.0,2003.0,2003.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,145.0,Pima County,AZ
"Pima County, AZ",4019.0,2003.0,2003.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,Pima County,AZ
"Pinal County, AZ",4021.0,2003.0,2003.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,Pinal County,AZ
